,SENDER,MESSAGE
162,https://ria.ru/20221005/investor-1821786560.html,"НАЛЬЧИК, 5 окт – РИА Новости. Власти Ингушетии определили инвестора для строительства многофункционального мусороперерабатывающего комплекса стоимостью более 2 миллиардов рублей, его до конца 2024 года построит компания ООО ""Экомашгрупп"", сообщил глава региона Махмуд-Али Калиматов.""Инвестор для строительства в Ингушетии многофункционального мусороперерабатывающего комплекса стоимостью более 2 миллиардов рублей определен. Это компания ООО ""Экомашгрупп"", которая является крупнейшим в России разработчиком и производителем мусороперерабатывающего оборудования"", - написал Калиматов в своем Telegram-канале.Он пояснил, что первые мощности по глубокой переработке твердых коммунальных отходов с участком для компостирования и захоронения планируется запустить уже к концу 2024 года в Малгобекском районе республики.""Предприятие будет заниматься утилизацией ПЭТ бутылок, твердого пластика, отработанных шин, древесных отходов, а также обезвреживанием и компостированием. Региональный оператор ""Экосистема"" будет доставлять на многофункциональный мусорный полигон бытовые отходы, вредные отбросы из медицинских, социальных учреждений и предприятий со всего региона для их дальнейшей переработки"", - отметил глава Ингушетии.Он добавил, что объект позволит создать в регионе 250-300 новых рабочих мест, а налоговые отчисления составят более 1,5 миллиарда рублей.""Строительство мусороперерабатывающего комплекса может серьезно повлиять на экологическое благополучие региона и здоровье всех его жителей"", - подчеркнул Калиматов.В пресс-службе главы региона сообщили, что концессионер проекта – ООО ""Экомашгрупп"" станет единым оператором именно по переработке ТКО и берет на себя все задачи по созданию и управлению объектом. Финансовыми партнерами проекта являются ППК ""Российский экологический оператор"" и ПАО ""Сбербанк""."
163,https://ria.ru/20221005/ssha-1821786444.html,"ВАШИНГТОН, 5 окт - РИА Новости. США по итогам августа увеличили импорт товаров из России на 7,7% по сравнению с июлем 2022 года до 522,1 миллиона долларов, что стало первым ростом импорта с апреля текущего года, следует из опубликованных в среду данных американского бюро статистики.В июле объем импорта составлял 484,8 миллиона долларов.При этом экспорт товаров из США в РФ сократился на 19% в августе по сравнению с июлем и составил 66,8 миллиона долларов.Всего с января по август 2022 года США импортировали из РФ товаров на 12,1 миллиарда долларов, а экспортировали в РФ - на 1,3 миллиарда долларов."
164,https://ria.ru/20221005/opek-1821783289.html,"МОСКВА, 5 окт - РИА Новости. ОПЕК+ решил заседать реже и проводить встречи мониторингового комитета раз в два месяца, а встречи всех глав делегаций - раз в полгода, следующая по плану пройдет 4 декабря 2022 года, следует из официального коммюнике альянса по итогам заседания в среду.""Скорректировать частоту ежемесячных заседаний Совместного министерского комитета по мониторингу (JMMC), чтобы они проводились раз в два месяца. Проводить министерскую встречу ОПЕК и стран, не входящих в ОПЕК, каждые шесть месяцев в соответствии с графиком конференцией ОПЕК... Провести 34-ю министерскую встречу ОПЕК и стран, не входящих в ОПЕК, 4 декабря 2022 года"", - говорится в коммюнике.В ходе очной встречи в Вене ОПЕК+ принял решение сократить добычу нефти сразу на 2 миллиона баррелей в сутки с ноября, взяв за базу отсчета согласованные на август уровни."
165,https://ria.ru/20221005/sdelka-1821782080.html,"МОСКВА, 5 окт - РИА Новости. Альянс ОПЕК+ договорился, что сделка об объемах добычи нефти будет продлена до 31 декабря 2023 года, говорится в официальном коммюнике альянса по итогам заседания в среду.""Продлить срок действия декларации о сотрудничестве до 31 декабря 2023 года"", - говорится в коммюнике.Министр энергетики Саудовской Аравии принц Абдель Азиз бен Сальман анонсировал в августе, что ОПЕК+ скоро начнет работу над новым нефтяным соглашением на период после 2022 года. Как и прежде, у альянса есть все необходимые рычаги влияния на волатильность рынка, включая сокращение добычи, говорил он."
166,https://ria.ru/20221005/opek-1821781666.html,"МОСКВА, 5 окт — РИА Новости. Страны ОПЕК+ договорились сократить добычу нефти на два миллиона баррелей в сутки с ноября, отмечается в коммюнике по итогам встречи представителей государств-участников.""Начиная с ноября 2022 года скорректировать в сторону уменьшения общую добычу на два миллиона баррелей в сутки по сравнению с уровнями производства в августе 2022 года для стран ОПЕК и стран, не входящих в ОПЕК"", — говорится в документе.Там же отмечается, что решение ОПЕК+ принято ""с учетом неопределенностей вокруг мировой экономики и прогнозов по рынку нефти"", а также согласно упреждающему подходу альянса.Как ранее сообщал источник РИА Новости, это решение поддержали все участники сделки.Белый дом после этого заявил, что США в следующем месяце выпустят на рынок десять миллионов баррелей из стратегических резервов.В начале недели мировые цены на нефть выросли на четыре процента из-за ожиданий резкого сокращения добычи.Ранее стало известно, что новые антироссийские санкции предусматривают запрет на транспортировку российской нефти по морю третьим странам по цене выше установленного потолка. Помимо этого, с 5 декабря вступят в силу санкции ЕС, которые запрещают импорт российской сырой нефти в страны союза по морю.Многочисленные ограничения против России, установленные западными странами, спровоцировали рекордную инфляцию и рост цен на топливо в них самих. Для стабилизации ситуации Джо Байден совершил в июле визит на Ближний Восток, в рамках которого посетил Саудовскую Аравию — одного из ключевых членов сделки ОПЕК+. Американский президент просил увеличить добычу и поставки нефти странами Персидского залива.ОПЕК+ в мае 2020 года сократила добычу нефти на 9,7 миллиона баррелей в сутки из-за падения спроса, вызванного пандемией. Затем условия соглашения неоднократно корректировались, а с августа нынешнего года альянс перешел к финальному этапу выхода из своих сокращений, после которого ожидалось их окончательное снятие. При этом квоты увеличили всего на 100 тысяч баррелей в сутки — как и планировалось до визита Байдена."
167,https://ria.ru/20221005/avtomobilestroenie-1821780073.html,"МОСКВА, 5 окт - Проект ""Россия-Китай: Главное"". Согласно официальным данным, в секторе автомобилестроения Китая за первые восемь месяцев 2022 года наблюдался положительный рост операционных доходов, свидетельствуют данные Государственного статистического управления (ГСУ) КНР.Согласно данным ведомства, в январе-августе доходы сектора автомобилестроения составили около 5,7 триллиона юаней (около 802,84 миллиарда долларов), что на 3,3% больше, чем в прошлом году.По данным Китайской ассоциации автопроизводителей, за указанный период объем производства автомобилей в стране достиг 16,97 миллиона единиц, увеличившись на 4,8% в годовом исчислении. Продажи автомобилей составили 16,86 миллиона единиц, увеличившись на 1,7%.В августе государственная политика в поддержку автопотребления помогла увеличить прибыль сектора на 100% в годовом исчислении, свидетельствуют данные ГСУ.За первые восемь месяцев этого года прибыль сектора автомобилестроения снизилась на 7,3% в годовом выражении, при чем снижение сократилось на 7,1 п. п. по сравнению с аналогичным показателем января-июля."
168,https://ria.ru/20221005/zaes-1821776300.html,"МОСКВА, 5 окт — РИА Новости. Запорожская АЭС станет собственностью России, следует из указа президента Владимира Путина, опубликованного на официальном интернет-портале правовой информации.Согласно указу, кабинету министров предстоит до 1 января 2028 года определить особенности использования финансовых и иных ресурсов для обеспечения безопасности Запорожской АЭС и выдачи необходимых лицензий. Кроме того, в ведении правительства будут и другие вопросы, связанные с обеспечением работы ЗАЭС. В частности, речь идет о создании федерального государственного унитарного предприятия ""Запорожская АЭС"" для обеспечения сохранности объектов электростанции.Уточняется, что управлять эксплуатацией объектов станции будет акционерное общество ""Эксплуатирующая организация Запорожской АЭС"". Его возглавил бывший главный инженер Балаковской АЭС Олег Романенко. Он отметил, что всех сотрудников Запорожской атомной электростанции примут в штат новой эксплуатирующей организации, сохранив при этом зарплаты и социальные гарантии.Согласно данным из Единого государственного реестра юридических лиц, АО ""Эксплуатирующая организация Запорожской АЭС"" — дочернее предприятие концерна ""Росэнергоатом"". Он, в свою очередь, входит в госкорпорацию ""Росатом"" и выполняет функции оператора всех АЭС в России.В документе также говорится, что выданные до 30 сентября 2022 года разрешения (лицензии), касающиеся работы ЗАЭС, продолжают действовать до получения аналогичных документов, соответствующих российским законам.Запорожская АЭС расположена на левом берегу Днепра рядом с городом Энергодаром. Это самая крупная по числу блоков и установленной мощности атомная электростанция в Европе — на ней насчитывается шесть энергоблоков мощностью по одному гигаватту. С марта АЭС находится под охраной российских военных. Украинские войска продолжают регулярно обстреливать Энергодар и прилегающую к городу территорию электростанции.В начале сентября на ЗАЭС прибыла миссия МАГАТЭ, возглавляемая гендиректором Рафаэлем Гросси. Глава делегации ""Росатома"" и сотрудники станции провели делегацию по ее территории и показали участки, пострадавшие при обстрелах украинских войск. Два сотрудника МАГАТЭ остались на АЭС на постоянной основе. По итогам визита миссии агентство опубликовало доклад, в котором подтвердило факт обстрелов электростанции.Владимир Путин 30 сентября по итогам референдумов в ДНР, ЛНР, Херсонской и Запорожской областях подписал договоры с их главами о принятии регионов в состав России. В среду президент подписал федеральный закон, ратифицирующий эти соглашения. Как заявляли представители республик и областей, вхождение в состав России обезопасит их территории и восстановит историческую справедливость."
169,https://ria.ru/20221005/proizvodstvo-1821769866.html,"С.-ПЕТЕРБУРГ, 5 окт — РИА Новости. Производство валовой продукции сельского хозяйства в Ленинградской области по итогам восьми месяцев текущего года выросло на 3,9 процента по сравнению с аналогичным периодом прошлого года, сообщил заместитель председателя правительства области, председатель регионального комитета по агропромышленному и рыбохозяйственному комплексу Олег Малащенко.""За эту уборочную компания мы собрали 162 тысячи тонн зерна. Это самый большой урожай за всю историю области. Подсчет еще продолжается, надеюсь, что итог будет еще выше. Мы уже заготовили кормов на 108 процентов больше плана, так что животные зимой будут сыты. С начала года в области растет производства молока на 4 процента, мяса – на 3,5 процента, яиц – на 1,3 процента. Ленинградская область не просто выполняет задачу сохранения объёмов производства сельскохозяйственной продукции, а показывает уверенный рост. Это стало возможным благодаря надежной и стабильной господдержке, а также большому опыту аграриев, их умению находить выход и продолжать работать в любой сложной ситуации. С начала года аграриям доведено уже более 4 миллиардов рублей субсидий и при корректировке бюджета сумма будет увеличена"", ― сказал Малащенко, участвующий в работе проходящей в эти дни в Москве всероссийской агропромышленной выставки России ""Золотая осень"".В пресс-службе областной администрации уточнили, что на выставке Ленинградская область представила инвестиционные проекты в рыбоводстве, производстве молока, овощей защищенного грунта, проекты аграрного туризма. На стенде области пройдут деловые встречи и переговоры с партнерами из Москвы и других регионов России, потенциальными инвесторами. Специалисты агропромышленного комплекса (АПК) примут участие в круглых столах, семинарах и конференциях."
170,https://ria.ru/20221005/zavod-1821772621.html,"ДОНЕЦК, 5 окт – РИА Новости. Власти Донецкой Народной Республики планируют восстановить металлургический завод имени Ильича в Мариуполе, сообщил в интервью РИА Новости премьер ДНР Виталий Хоценко.""Завод Ильича планируем восстанавливать. Такие планы есть. Инвестор в самое ближайшее время, думаю, сам о них расскажет после того, как будут приняты все соответствующие решения"", - сказал Хоценко.На момент провозглашения ДНР в 2014 году Мариуполь с населением около 450 тысяч человек входил в состав республики как второй по численности город после Донецка. Однако в июне того же года украинские силовики захватили Мариуполь, проведя там карательную операцию. Двадцатого мая 2022 года Минобороны РФ сообщило о полном освобождении города - подземные сооружения комбината ""Азовсталь"", где скрывались боевики полка ""Азов""* и украинские военные, перешли под контроль российских вооруженных сил.* Запрещенная в России террористическая организация."
171,https://ria.ru/20221005/gruzoperevozki-1821771888.html,"МОСКВА, 5 окт - Проект ""Россия-Китай: Главное"". В январе-августе 2022 года объем грузоперевозок водным транспортом в Китае вырос на 4,9% в годовом исчислении, сообщили в министерстве транспорта КНР.По данным ведомства, за первые восемь месяцев в стране водным транспортом было перевезено более 5,6 миллиарда тонн грузов.Только в августе объем грузоперевозок по водным путям в Китае составил 731,7 миллиона тонн.За первые восемь месяцев текущего года в провинции Хубэй (Центральный Китай) был зафиксирован самый быстрый темп роста данного показателя на 24,3% в годовом исчислении. Далее следуют провинции Ляонин (Северо-Восточный Китай) с ростом данного показателя на 20,5% и Хайнань (Южный Китай) с показателем на 20,3%."
172,https://ria.ru/20221005/perevozki-1821770389.html,"МОСКВА, 5 окт - Проект ""Россия-Китай: Главное"". За первые восемь месяцев 2022 года в портах Китая наблюдался стабильный рост числа контейнерных перевозок, свидетельствуют данные министерства транспорта КНР.По данным ведомства, за указанный период объем контейнерных перевозок в портах Китая составил 194,4 миллиона стандартных контейнеров (TEU, двадцатифутовый эквивалент), что на 4,1% больше по сравнению с прошлогодним аналогичным периодом.Таким образом, данный показатель сохранил тенденцию к дальнейшему росту после того, как за первые семь месяцев текущего года объем контейнерных перевозок в китайских портах увеличился на 4,2% в годовом исчислении.Между тем грузооборот в портах Китая за отчетный период снизился на 0,1% в годовом исчислении до 10,25 миллиарда тонн."
173,https://ria.ru/20221005/vvp-1821769457.html,"МОСКВА, 5 окт - РИА Новости. Всемирный банк, прогнозирующий спад ВВП РФ в 2022 году на 4,5%, слишком консервативен в своих оценках; в целом, как правило, такие прогнозы не учитывают реализуемые и планируемые стратегические меры правительств, считает министр экономического развития РФ Максим Решетников.Во вторник Всемирный банк опубликовал обновленный прогноз, в соответствии с которым ожидается снижение ВВП России в 2022 году на 4,5%, падение продолжится и в 2023 году и составит 3,6%. После двух лет ожидаемого падения рост, по оценкам банка, составит 1,6%.""Это их собственные оценки, которые, как правило, не учитывают реализуемых и планируемых стратегических мер правительствами стран. По 2022 году они приближаются в сторону нашей оценки, вместе с тем их расчеты по-прежнему излишне консервативны"", - сказал Решетников журналистам на просьбу прокомментировать прогноз ВБ.""Что касается 2023 года, они не учитывают те решения, которые заложены в бюджет, и приоритеты, над которыми правительство России сейчас работает. Наш прогноз, который лежит в основе бюджета, как раз предусматривает ускоренную адаптацию экономики к новым условиям, что позволит уже в 2024 году пройти фазу структурной трансформации экономики и выйти на устойчивый экономический рост"", - добавил министр.Он также отметил, что прогноз министерства по снижению ВВП РФ на 2,9% в 2022 году и на 0,8% в 2023 году остается в силе.На прошлой неделе Решетников говорил, что экономика России преодолеет спад в 2024 году и начнет рост за счет внутреннего спроса - как потребительского, так и инвестиционного. По его словам, власти РФ подготовили сценарий ускоренной адаптации экономики. Среди приоритетов плана - развитие транспортно-логистической инфраструктуры с учетом переориентации экспортно-импортных потоков; импортозамещение; работа по обеспечению технологического суверенитета и цифровизация, а также стимулирование инвестиционной активности.Российская экономика в текущем году столкнулась с беспрецедентными западными санкциями, и изначально российские финансовые власти ожидали ""жесткого"" сценария развития: например, ЦБ в апреле прогнозировал обвал экономики на 8-10%, а Минэкономразвития - на 7,8%. Однако фактическое снижение экономической активности оказалось ниже изначальных ожиданий чиновников, и власти начали улучшать прогнозы."
174,https://ria.ru/20221005/gazoprovod-1821766419.html,"БЕЛГРАД, 5 окт – РИА Новости. Строительство нового газопровода для соединения с газотранспортной системой Сербии и получения газа из России станет приоритетом новых властей Республики Сербской Боснии и Герцеговины (РС БиГ), заявил РИА Новости член президиума БиГ от сербского народа, лидирующий на выборах президента Республики Сербской БиГ, Милорад Додик.""Думаю, что у нас есть все предпосылки, чтобы успешно завершить проект. Сейчас самое главное – формирование новых структур власти, и их главной задачей будет устранить все препятствия для строительства этого газопровода. Это будет нашим приоритетом в разговорах и переговорах на уровне Боснии и Герцеговины, будем сотрудничать с теми, кто готов это поддержать. После этого, думаю, все остальное решено, у нас есть полное одобрение ""Газпрома"" и их готовность войти в эту инвестицию, которая станет одной из крупнейших, когда-либо бывших у Республики Сербской"", - сказал Додик.Министр энергетики и горного дела РС БиГ Петар Джокич рассказал ранее в интервью РИА Новости, что власти республики планируют построить две газовые электростанции в расчете на планируемый магистральный газопровод, связанный с газотранспортной системой Сербии, для получения газа из РФ, третью газовую электростанцию может построить ""Зарубежнефть"".Проект магистрального газопровода в Республике Сербской протяженностью 325 километров, который планируется связать с газотранспортной системой Сербии в районе города Биелина и принимать газ из РФ, находится в фазе подготовки.РС БиГ ранее получала российский газ через Украину, Венгрию и Сербию, боснийская газотранспортная система соединена с сербской в районе города Зворник. В 2021 году с 1 января компания-поставщик GAS-RES в Баня-Лукe перешла на получение газа, доставляемого в Сербию через Болгарию из ""Турецкого потока"". Среднее годовое потребление природного газа Республикой Сербской, по данным минэнерго, в последние годы составляет около 50 миллионов кубометров."
175,https://ria.ru/20221005/ugol-1821766785.html,"ДОНЕЦК, 5 окт – РИА Новости. Донецкая Народная Республика экспортирует уголь в Турцию, оттуда он поступает в страны Ближнего Востока и Африки, сообщил в интервью РИА Новости премьер ДНР Виталий Хоценко.""Традиционные рынки, где уголь наш востребован. Это и Турция. Из Турции дальше уходит в страны Ближнего Востока, страны Африки. Уголь достаточно качественный, соответственно, востребован во многих странах"", - сказал Хоценко."
176,https://ria.ru/20221005/raschety-1821766589.html,"МОСКВА, 5 окт - Проект ""Россия-Китай: Главное"". В 2021 году общий объем трансграничных поступлений и платежей в китайской национальной валюте жэньминьби (юань) между Китаем и странами вдоль ""Пояса и пути"" составил 5,42 триллиона юаней (763,4 миллиарда долларов), увеличившись на 19,6% по сравнению с 2020 годом, сообщил в пятницу Центробанк Китая.На их долю приходится 14,8% от общего объема использования юаня в трансграничных расчетных операциях, совершенных Китаем в 2021 году, говорится в отчете Народного банка Китая.За отчетный период размеры поступлений и платежей в китайских юанях в таких сферах, как торговля товарами и прямые инвестиции, увеличились на 14,7 и 43,4% соответственно по сравнению с 2020 годом.По состоянию на конец 2021 года Китай заключил двусторонние соглашения о свопах в национальных валютах с 22 странами вдоль ""Пояса и пути"" и создал механизм клиринговых расчетов по операциям в юанях в 8 государствах, расположенных вдоль ""Пояса и пути""."
177,https://ria.ru/20221005/popravki-1821763803.html,"С.-ПЕТЕРБУРГ, 5 окт — РИА Новости. Власти Ленинградской области внесли поправки в бюджет 2022 года и заложили риски на 2023 год в связи с текущей геополитической ситуацией, сообщил РИА Новости представитель пресс-службы областной администрации""Сегодняшние уточнения – уже третьи. По ходу исполнения бюджета нам приходилось принимать серьезные решения"", — обратился чиновник к парламентариям и уточнил, что власти региона предложили утвердить выделение из бюджета средств на выплаты детям от 8 до 17 лет, а также увеличить расходы, связанные с геополитической ситуацией"", - сказал первый заместитель председателя правительства области, председатель регионального комитета финансов Роман Марков, представляя проект бюджета о внесении изменений в областной закон ""Об областном бюджете Ленинградской области на 2022 год и на плановый период 2023 и 2024 годов"" на внеочередном заседании Законодательного собрания Ленинградской области.По его совам, согласно расчётам, доходы бюджета Ленинградской области увеличились с 168,8 миллиарда рублей до 180,4 миллиарда рублей, а расходы — со 189,7 миллиардов рублей до 201,3 миллиарда рублей.""Дефицит региональной казны не изменился и остался в объеме 20 миллиардов рублей"", — сказал Марков.Он отметил, что такие сферы, как здравоохранение, образование и социальная защита населения в Ленинградской области профинансированы в полном объеме."
178,https://ria.ru/20221005/opek-1821760707.html,"МОСКВА, 5 окт — РИА Новости. Страны ОПЕК+ проголосовали за сокращение добычи нефти, сообщил источник РИА Новости.""Формально еще не согласовали, но уже проголосовали"", — рассказал собеседник агентства.Квоты сократятся на два миллиона баррелей в сутки.По его словам, это решение поддержали все члены сделки.В начале недели мировые цены на нефть выросли на четыре процента из-за ожиданий резкого сокращения добычи.Ранее стало известно, что новые антироссийские санкции предусматривают запрет на транспортировку российской нефти по морю третьим странам по цене выше установленного потолка. Помимо этого, с 5 декабря вступят в силу санкции ЕС, которые запрещают импорт российской сырой нефти в страны союза по морю.Многочисленные ограничения против России, установленные западными странами, спровоцировали рекордную инфляцию и рост цен на топливо в них самих. Для стабилизации ситуации Джо Байден совершил в июле визит на Ближний Восток, в рамках которого посетил Саудовскую Аравию — одного из ключевых членов сделки ОПЕК+. Американский президент просил увеличить добычу и поставки нефти странами Персидского залива.ОПЕК+ в мае 2020 года сократила добычу нефти на 9,7 миллиона баррелей в сутки из-за падения спроса, вызванного пандемией. Затем условия соглашения неоднократно корректировались, а с августа нынешнего года альянс перешел к финальному этапу выхода из своих сокращений, после которого ожидалось их окончательное снятие. При этом квоты увеличили всего на 100 тысяч баррелей в сутки — как и планировалось до визита Байдена."
179,https://ria.ru/20221005/aktivy-1821760523.html,"МОСКВА, 5 окт - РИА Новости. Депутат Верховной рады Роксолана Пидласа заявила, что Украина разработала несудебный механизм отчуждения российских госактивов, однако, по ее словам, это не является гарантией от судебных исков со стороны России.В августе кабмин Украины согласовал указ Владимира Зеленского о конфискации имущества и активов России на украинской территории, речь шла о 903 объектах, вырученные средства предполагалось направить на оборону и восстановление Украины. Позднее Зеленский заявил, что на Украине уже изъяты ""российские активы"" на сумму 765 миллионов долларов. В конце сентября Зеленский призвал депутатов на очередном заседании Рады проголосовать за закон, предусматривающий упрощенную процедуру национализации всех активов России.""Что касается отчуждения активов России как государства, это очень сложный механизм. Более того, было решение Международного суда ООН 2012 года, в котором говорится, что ни один национальный суд не может отчуждать имущество государства, даже если это государство грубо нарушает международное право. Поэтому в законе, процедуре, которую одобрила Верховная Рада, мы утверждаем это решение СНБО и указ президента - про отчуждение российских квази-государственных активов законом Верховной рады. То есть это не судебный механизм"", - заявила Пидласа в эфире телемарафона ""Единые новости"".Также Пидласа заявила, что сначала все российские активы, которые Киев будет отчуждать, будут переходить в государственную собственность Украины, а потом будет приниматься решение, оставить их в государственной собственности или выставить на приватизацию.В то же время депутат признала, что это не является гарантией от судебных разбирательств со стороны России на различных международных площадках.Западные страны после начала спецоперации РФ на Украине ввели в отношении России ряд жестких санкций, в том числе была заморожена примерно половина валютных резервов страны - около 300 миллиардов долларов.Пресс-секретарь президента РФ Дмитрий Песков ранее заявлял, что конфискация имущества, аресты самолетов, собственности, санкции в отношении российских бизнесменов демонстрируют крах святости частной собственности на Западе и опасность ведения там бизнеса.Президент РФ Владимир Путин заявлял, что политика сдерживания и ослабления России - это долгосрочная стратегия Запада, а санкции нанесли серьезный удар по всей мировой экономике. По словам президента РФ, США и Евросоюз фактически объявили дефолт по обязательствам перед Россией, заморозив ее валютные резервы."
