	SENDER	MESSAGE
416	https://t.me/bankrollo	Эксклюзивное видео с переговоров Путина и Шойгу. @bankrollo
417	https://t.me/bankrollo	Официальный представитель МИД Ирана Насер Канани заявил, что Тегеран придерживается «необходимости полного соблюдения территориальной целостности стран, как фундаментальной нормы международного права, и соблюдения принципов и целей Устава ООН», в ответ на вопрос о референдумах России на занятых территориях Украины. @bankrollo
418	https://t.me/bankrollo	С завтрашнего дня СПБ Биржа добавит акции 4 китайских компаний, торгуемых на Гонконгской фондовой бирже. В планах биржи — наращивать количество инструментов, торгуемых на биржах дружественных стран в их национальных валютах. @bankrollo
419	https://t.me/bankrollo	«Присоединяйтесь к нам по ссылке в описании». С виду типичный инфоцыган, который опять зовет в псевдоэлитный клуб, но это президент США Джо Байден собрался строить better America. @bankrollo
420	https://t.me/bankrollo	Twitter и Илон Маск обсуждают закрытие сделки на первоначальных условиях, сообщает Wall Street Journal. Адвокаты самого богатого человека в мире сообщили об этом юристам соцсети в ночь на понедельник и передали письмо в суд Делавэра. Если Twitter примет предложение, то сторонам не придется проводить пятидневный судебный процесс, который должен начаться 17 октября. @bankrollo
421	https://t.me/bankrollo	Илон Маск становится главным ньюсмейкером второй день подряд. Цены акций Tesla и Twitter двигаются в противоположном направлении. @bankrollo
422	https://t.me/bankrollo	"С начала частичной мобилизации в России резко увеличился спрос на наличные, что привело к существенному оттоку денег из банков.

Чтобы восполнить выпадающую ликвидность, банки вынуждены занимать средства у ЦБ. К 3 октября объём заимствований вырос сразу на 40%. А некоторые банки начали повышать проценты по вкладам, чтобы привлечь средства населения. @bankrollo"
423	https://t.me/bankrollo	Илон Маск прокомментировал плохой отчет Tesla. @bankrollo
424	https://t.me/bankrollo	Байден сказал Зеленскому, что США никогда не признают «российскую аннексию» территории Украины, заявили в Белом доме. @bankrollo
425	https://t.me/bankrollo	Акции Twitter резко подскочили на 13% после того, как Маск предложил купить компанию по $54,2 за акцию. @bankrollo
426	https://t.me/bankrollo	"Экспорт айфонов, произведенных в Индии, за пять месяцев превысил $1 млрд. При нынешних темпах к весне 2023 году эта сумма достигнет $2,5 млрд. Рост производства электроники в Индии является положительным моментом для Америки, которая пытается снизить свою зависимость от Китая в свете натянутых отношений правительства США и Си Цзиньпина.

О полном замещении китайских объемов, впрочем, сейчас речи не идет. По данным Bloomberg, в прошлом году в Индии было произведено около 3 млн iPhone, а в Китае — 230 млн. @bankrollo"
427	https://t.me/bankrollo	Всемирный банк заявил, что цены на электроэнергию в Европе останутся высокими до 2025 года. @bankrollo
428	https://t.me/bankrollo	Великобритания ведет переговоры с Норвегией о 20-летнем контракте на поставки газа, пишет Bloomberg. До 24 февраля с 40% Россия была самым большим поставщиком газа для Евросоюза. Сейчас этот статус принадлежит Норвегии, на которую приходится 25% от всего газового импорта Евросоюза, в то время как доля российского газа упала до 9%. @bankrollo
429	https://t.me/bankrollo	‍Сентябрь стал худшим месяцем для российского рынка с февраля 2022 года: индекс Мосбиржи потерял 17,7%. @bankrollo
430	https://t.me/bankrollo	В России доля непроданного жилья во многих проектах достигает уже 40%. Этот показатель будет расти, считает глава компании «Основа» Александр Ручьев. @bankrollo
431	https://t.me/bankrollo	Дмитрий Анатольевич, как вы и просили, Илону Маску присвоили офицерское звание. @bankrollo
432	https://t.me/bankrollo	McDonald’s начал принимать биткоин и USDT в городе Лугано в Швейцарии. Это первый ресторан сети в Европе, где можно расплатиться криптой. @bankrollo
433	https://t.me/bankrollo	На Сахалине семьи мобилизованных жителей получат в качестве одной из мер поддержки рыбу — минтай, кету и камбалу. На семью дадут по пять кг. Об этом сообщил руководитель регионального исполнительного комитета партии «Единая Россия» Михаил Шувалов. @bankrollo
434	https://t.me/bankrollo	Из России после 21 сентября уехало от 600 до 700 тысяч человек, сообщает российский Forbes со ссылкой на источник в Администрации президента. 200 тысяч человек из них уехали в Казахстан. @banki_oil
435	https://t.me/bankrollo	Глава Ивановской области пообещал Путину, что ивановский трикотаж заменит покинувшие Россию западные бренды. @bankrollo
436	https://t.me/bankrollo	"Совфед одобрил закон о кредитных каникулах для мобилизованных и участников СВО. Подробнее о законе: **

**— в кредитные каникулы банк не может продать залоговое имущество;

— пени по просроченным платежам не будут начисляться;

— каникулы смогут получить мобилизованные и члены их семей;

— участники СВО могут вносить «посильные» платежи во время их действия;

— каникулы предоставляются на период мобилизации, + 30 дней. 

@bankrollo"
437	https://t.me/bankrollo	Путин подписал указ, по которому срочники могут заключать контракт на службу в ФСБ. К этому ведомству относятся в том числе пограничники. @bankrollo
438	https://t.me/bankrollo	"Правительство в разы сократило объем средств на субсидирование льготных кредитов для IT-компаний и льготной ипотеки для айтишников. Меры власти принимали весной, чтобы удержать специалистов в стране.

• Субсидии льготной ипотеки для сотрудников IT-компаний снизятся в три раза — с 1,5 млрд до 500 млн руб. 

• Субсидии по льготным кредитам на пополнение оборотных средств сократятся в шесть раз — с 3 млрд до 500 млн.

• Сумма выданных IT-компаниям кредитов уменьшится на 34,5 млрд руб. — с 54,5 млрд до 20 млрд руб. 

• Поручение о выделении 3 млрд руб. на кредиты для проектов цифровизации больше не действует.

@bankrollo"
439	https://t.me/bankrollo	В рамках мобилизации в Вооруженные силы России прибыли более 200 тыс. человек, заявил министр обороны Сергей Шойгу. В день объявления частичной мобилизации Шойгу говорил, что в армию призовут 300 тыс. резервистов. Однако в указе президента Владимира Путина никак не регламентируется численность мобилизованных. @bankrollo
440	https://t.me/bankrollo	"Более 20 работников подали коллективный иск в суд против Тинькофф Банка. Они требуют признать трудовыми заключенные с банком договоры гражданско-правового характера (ГПХ). Причиной иска, со слов истцов, стала систематическая невыплата части зарплат представителям банка, которые развозят клиентам карты, документы, оформляют банковские продукты.

В самом банке признали, что доход некоторых сотрудников весной снизился на 20%. При этом обвинения в задолженностях по зарплатам в Тинькофф банке отрицают. @bankrollo"
441	https://t.me/bankrollo	Роберт Кийосаки предсказывает исторический обвал на рынке и считает, что в ходе него будет перераспределено больше богатств, чем когда-либо. @bankrollo
442	https://t.me/bankrollo	Военком Петербурга приравнял обучение на военной кафедре и срочную службу к военному опыту. @bankrollo
443	https://t.me/bankrollo	Лукашенко приказал «мобилизовать всех» для уборки картофеля, свеклы, кукурузы и зерна. «Разговоры о том, что где-то санкции, какая-то мобилизация, война, еще чего-то, — не принимаются. Забудьте об этом», — добавил он. @bankrollo
444	https://t.me/bankrollo	"Более 12 тыс. криптовалют практически перестали торговаться** **в этом году. С прошлого года их количество увеличилось в 3 раза.

Многие из этих проектов ещё живы, но не представляют интереса для инвесторов. Из-за этого их монеты, если торги по ним в течение месяца не показывают объёмов, прозвали монетами-зомби. @bankrollo"
445	https://t.me/bankrollo	Совфед единогласно ратифицировал договоры о вхождении ДНР, ЛНР, Запорожской и Херсонской областей в состав России. Далее договоры должен подписать президент. @bankrollo
446	https://t.me/bankrollo	Частичная мобилизация спровоцировала распродажу квартир уезжающими из страны россиян. В Москве предложение на вторичном рынке выросло в три раза, а скидки достигли 20% в первые дни после начала призыва, пишет «Коммерсант». Одновременно с этим в столице на 20% упал спрос на покупку жилья, отмечает руководитель «ЦИАН.Аналитики» Алексей Попов. @bankrollo
447	https://t.me/bankrollo	Шведский ритейлер H&M приступил к окончательному закрытию своих магазинов в России. В магазинах, где еще остается товар, продолжаются распродажи. @bankrollo
448	https://t.me/bankrollo	"В службе экономической безопасности ФСБ [обсудили](https://t.me/NetGulagu/3490) подготовку к прекращению свободного оборота доллара и евро в России. Предполагается, что доллары и евро на счетах в российских банках будут автоматически конвертированы в рубли по «специальному курсу».
__Проверить данную информацию не представляется возможным. __

Подготовительные мероприятия скорее всего связаны с опасением России, что под новые санкции может попасть Национальный клиринговый центр. Санкции против НКЦ означали бы остановку биржевых торгов долларом и евро и сделали бы невозможными расчеты в этих валютах. @bankrollo"
449	https://t.me/bankrollo	"Онлайн-оборот доставки продуктов в России рухнул на 94% в последнюю декаду сентября. При этом средний чек снизился на 13%, говорится в исследовании платежной инфраструктуры Cloud. 

По данным аналитиков, россияне стали реже покупать различные деликатесы: дорогие виды сыров и колбас, морепродукты, красную рыбу, полуфабрикаты, в то же время вырос спрос на товары длительного хранения: крупы, макароны, сахар, муку, рыбные и мясные консервы. @bankrollo"
450	https://t.me/bankrollo	При инерционном сценарии развития экономики России среднегодовые темпы прироста ВВП могут снизиться почти с 2% в 2021–2025 годах до 1,2% в 2041–2050 годах. К такому выводу пришли в Институте народнохозяйственного прогнозирования. Ускорить темпы до 3,4% в год в теории способны меры макроэкономической политики и ряд технологических нововведений, отмечают эксперты. @bankrollo
451	https://t.me/bankrollo	Цены на жилье в США достигли самого большого месячного падения с 2009 года, сообщает Bloomberg. @bankrollo
452	https://t.me/bankrollo	Даже российский Forbes повелся на фейк о связи твитов Маска и резкого падения акций Tesla. Позже издание исправило пост. @bankrollo
453	https://t.me/bankrollo	
454	https://t.me/bankrollo	"Илон Маск лучше любых политиков знает, как отвлекать внимание от реальных проблем. Его сегодняшний трюк с серией твитов и опросов про возможный мир между Россией и Украиной — почти образцовая многоходовочка. 

Следите за руками: Tesla вчера выпускает отчёт за третий квартал 2022 года. Из него выясняется, что компания продала на 20 тысяч машин меньше, чем прогнозировалось — и акции на открытии торгов резко идут вниз. Но тут миллиардер заходит в Твиттер, запускает информационную бомбу в виде суперпровокационных твитов — и все снова спорят о политике.

И если в западных медиа просто сместился фокус обсуждения с плохой отчётности Tesla на Украину, то российские СМИ и Телеграм-каналы отличились особенно. Они совместили падение акций Tesla с твитами Маска — и получилось так, будто миллиардер страдает за свой непопулярный призыв к миру. 

Маск, наверное, очень хотел бы всё выставить так, как это сделали российские СМИ, но реальность куда скучнее — просто очередной фокус миллиардера."
455	https://t.me/bankrollo	Медведев предложил присвоить Илону Маску офицерское звание. @bankrollo
456	https://t.me/bankrollo	На Госуслугах появилась возможность записаться в добровольцы и отправиться на фронт. @bankrollo
457	https://t.me/bankrollo	Зеленский тоже включился: президент Украины опубликовал опрос, в котором спросил, какой Илон Маск людям нравится больше — который поддерживает Украину или Россию. @bankrollo
458	https://t.me/bankrollo	По нашим данным, Tesla готовится анонсировать Tesla Model Z. @banki_oil
459	https://t.me/bankrollo	В редакцию попало последнее фото Илона Маска после хирургического вмешательства. @bankrollo
460	https://t.me/bankrollo	Новое заявление Илона Маска. @bankrollo
461	https://t.me/bankrollo	Экс-посол Украины в Германии Андрей Мельник — Илону Маску в ответ на предложение урегулирования конфликта на Украине: «Fuck off». @bankrollo
462	https://t.me/bankrollo	Видите в своей ленте «акции Tesla рухнули после предложения Маска» — отписывайтесь от такого канала. Вас кормят фейками и помоями редакторы с нулевым уровнем фактчекинга. @bankrollo
463	https://t.me/bankrollo	Акции Tesla рухнули сегодня почти на 9%. Падение не связано с предложением Маска о регулировании конфликта Украины и России. Главная причина — плохой отчет Tesla о продажах. @bankrollo
464	https://t.me/bankrollo	"В распоряжении Financial Times попали налоговые документы европейского бизнеса TikTok, из которых стало известно, что в 2021 году оборот подразделения увеличился почти в шесть раз — со $172 млн до $990 млн. 

Вместе с этим в три раза (до $896 млн) увеличились и убытки в связи со значительным расширением штата сотрудников: сейчас в европейском отделении TikTok, главный офис которого расположен в Лондоне, работают 4396 сотрудников в месяц, что на 3000 больше, чем в 2020 году. @bankrollo"
465	https://t.me/bankrollo	Илон Маск предложил свою схему, как урегулировать отношения России и Украины. @banki_oil
466	https://t.me/bankrollo	
467	https://t.me/bankrollo	
468	https://t.me/bankrollo	Коротко, почему рубль до сих пор такой крепкий. @bankrollo
469	https://t.me/bankrollo	В США из $5 трлн, выделенных на борьбу с пандемией, украли не менее $600 млрд. Более 1,5 тысяч человек уже получили наказания за мошенничество с выплатами, остальных ищут до сих пор. Как пишет NYP, в кражах государственных денег виновата коррупция и небрежное отношение к распределению финансов. Например, некоторые мошенники смогли получать антиковидные пособия в десятках штатов одновременно. Всего же были зафиксированы миллионы мошеннических заявлений на выплаты. @bankrollo
470	https://t.me/bankrollo	"Ким Кардашьян заплатила штраф в размере $1,3 млн за продвижение криптовалюты. Она рекомендовала EthereumMax в своём Инстаграме. При этом, по данным Комиссии по ценным бумагам, Кардашьян получила за рекламу $250 тыс, о чём должна была уведомить власти, но не сделала этого. 

Ни она сама, ни её адвокаты это не подтверждают, но по мировому соглашению она больше не будет рекламировать любые цифровые активы в течении следующих трех лет. @bankrollo"
471	https://t.me/bankrollo	В МИД Китая заявили, что раздувание ядерной угрозы в нынешних условиях не поможет разрядить обстановку, а «лишь подольет масла в огонь». @bankrollo
472	https://t.me/bankrollo	Миллиардер Билл Акман предложил открыть границы для россиян, чтобы побороть инфляцию в США. По его мнению, разумнее сдерживать инфляцию зарплат за счет увеличения иммиграции, чем повышать ставки, уничтожать спрос, лишать людей работы и приближать рецессию. «Давайте уберем барьеры для талантливых россиян. Это спасет нашу экономику и разрушит будущее России», — заявил Акман. @bankrollo
473	https://t.me/bankrollo	Швейцария не поддержала идею президента Украины о передаче Киеву замороженных российских активов. @bankrollo
474	https://t.me/bankrollo	Спрос на наличные среди россиян резко вырос в день подписания договоров о присоединении к России новых территорий. По данным ЦБ, объем наличности в обращении 30 сентября подскочил в два раза – до рекорда с марта и составил 144,8 млрд рублей. @bankrollo
475	https://t.me/bankrollo	На Филиппинах сразу больше 400 человек выиграли джекпот в благотворительной лотерее. При этом, чтобы взять главный приз, нужно было угадать комбинацию из девяти цифр. В итоге 433 человека должны разделить $4 млн. Эта ситуация привела к расследованию в сенате, который считает случай необычным. Однако организатор лотереи заверил, что такое совпадение вполне реально, поскольку люди склонны выбирать одни и те же числовые шаблоны. @bankrollo
476	https://t.me/bankrollo	"Один из крупнейших банков в мире — Credit Suisse переживает «критический момент», заявил гендиректор Банка Ульрих Кёрнер. За последние годы швейцарский банк пострадал от скандала с корпоративным шпионажем, закрытия инвестфондов, рекордных потерь на торгах и множества судебных исков. Эти скандалы возродили спекуляции на тему банкротства Credit Suisse или слиянии с его конкурентом UBS. 

По данным Business Insider, год назад рыночная капитализация Credit Suisse составляла $22,3 млрд, в то время как сейчас его рыночная стоимость — $10,4 млрд. Акции банка упали на 56,2% за год, до $3,98. В случае банкротства Credit Suisse рынок может ожидать шок, аналогичный тому, который вызвало банкротство американского банка Lehman Brothers в сентябре 2008 года. @bankrollo"
477	https://t.me/bankrollo	Глава МИД Польши подписал ноту с требованием репараций от Германии. Хотя в Германии заявили, что это давно закрытый вопрос, Польша настаивает на выплате в $1,3 трлн за ущерб, полученный во время Второй мировой войны. @bankrollo
478	https://t.me/bankrollo	Путин увеличил общую штатную численность прокуратуры России почти на 150 человек, в том числе военных прокуроров станет больше почти на 100 человек. @bankrollo
479	https://t.me/bankrollo	Цель санкций в том, чтобы сделать российскую экспортную выручку бесполезной, а не в том, чтобы помешать России получать деньги от экспорта нефти и газа, считает экономист Мэтью Иглесиас. Потому идея G-7 об ограничении экспорта российской нефти — плохая. Пусть Россия продолжит получать деньги за нефть, но ей не надо давать тратить эту выручку, ограничивая импорт, отметил он. @bankrollo
480	https://t.me/bankrollo	"Майнинг биткоинов влияет на климат также сильно, как разведение крупного рогатого скота или сжигание бензина, подсчитали ученые. Каждый $1 стоимости добытого биткоина приносит планете ущерб в среднем на 35 центов. Для сравнения, сжигание бензина, стоимостью $1 приносит ущерб на 41 цент, а производство говядины — на 33 цента. 

Хотя биткоин и называют «цифровым золотом», с точки зрения ущерба климату он больше похож на «цифровую нефть», т.к. климатический ущерб от добычи биткоина почти в 9 раз больше, чем от добычи золота — делают вывод исследователи. @bankrollo"
481	https://t.me/bankrollo	"США решили воздержаться от ужесточения финансовых санкций против России. В новый пакет санкций не попал Национальный клиринговый центр — ключевая структура Московской биржи, через которую осуществляется клиринг биржевых сделок

Санкции против НКЦ означали бы остановку биржевых торгов долларом и евро и сделали бы невозможными расчеты в этих валютах. @bankrollo"
482	https://t.me/bankrollo	Только один из 10 россиян хотел бы хранить деньги в иностранном банке, у 88% респондентов такого желания нет, следует из опроса ВЦИОМ. Чаще интересуются возможностью обладать счетами за рубежом молодые люди. В категории 18-25 лет таких 22%, причем у 5% людей этой возрастной категории иностранный счет уже есть — это максимальная доля среди всех возрастов. @bankrollo
483	https://t.me/bankrollo	ЦБ разработал дополнительные процедуры установления курсов иностранных валют по отношению к рублю. Теперь для этого будут использоваться банковская отчетность и цифровые платформы внебиржевых торгов. Это нужно для «более точного отражения ситуации на рынках», пояснил регулятор. @bankrollo
484	https://t.me/bankrollo	Пользователи троллят крупные банки, заказывая доставку пластиковых карт в области, недавно вошедшие в состав России. А те им отказывают. @bankrollo
485	https://t.me/bankrollo	
486	https://t.me/bankrollo	НАТО предупредило страны альянса о выходе с российской базы ВМФ подводной лодки «Белгород» с ядерными торпедами «Посейдон», пишет La Repubblica. Подлодка вышла на испытания в Белом море. По данным источников издания, торпеды мощностью в несколько мегатонн способны вызывать 500-метровые радиоактивные цунами, которые сделают участки побережья крупных городов непригодными для жизни на десятилетия. @bankrollo
487	https://t.me/bankrollo	Банки с 1 октября для защиты клиентов от действий кибермошенников обязаны идентифицировать устройства, с которых граждане проводят онлайн-операции, а также подтверждать их телефонные номера и адреса электронной почты. @bankrollo
488	https://t.me/bankrollo	РЖД сообщили о риске потерять более 60% рабочей силы для проекта расширения Восточного полигона из-за мобилизации сотрудников подрядных организаций. Компания собирается просить брони для сотрудников. @bankrollo
489	https://t.me/bankrollo	Для получения зарплаты мобилизованным начали выдавать карты Сбера, Промсвязьбанка и ВТБ, узнал «Коммерсант». При этом, по словам очевидцев, в военкоматах у мобилизованных нередко, забрав паспорта, не выдают на руки военные билеты, в связи с чем возникают проблемы с оформлением банковских карт. Но, даже получив карту, мобилизованный может оказаться не в состоянии распоряжаться деньгами на ней из-за отсутствия инфраструктуры и интернета, отмечают эксперты. @bankrollo
490	https://t.me/bankrollo	После начала СВО и ввода западных санкций 21% россиян зафиксировали сокращение накоплений, и тольк 5% — рост, следует из данных опроса ВЦИОМ. При этом 39% респондентов не увидели существенных перемен в благосостоянии, а примерно треть опрошенных признались, что у них вообще не было накоплений. @bankorollo
491	https://t.me/bankrollo	Некоторые уехавшие россияне уже возвращаются назад, следует из вчерашних наблюдений за веб-камерами на «Верхнем Ларсе». Если раньше пробки были на выезде из России, то теперь пробки на въезде. @bankrollo
492	https://t.me/bankrollo	Цены на аренду жилья в России начали падать. В крупнейших городах средние ставки на однокомнатные квартиры снизились на 2%, а спрос — упал на 15%. Объем предложений растет, в том числе из-за собственников, покидающих страну. @bankrollo
493	https://t.me/bankrollo	В Минфине и Росфинмониторинге поддержали идею регулирования игровых валют. Это необходимо, чтобы не допускать их использования в качестве средства расчетов за пределами видеоигр, а также для отмывания денег и спонсирования терроризма, заявил замминистра финансов. @bankrollo
494	https://t.me/bankrollo	Доходность выше, чем у акций. @banki_oil
495	https://t.me/bankrollo	Депутат Госдумы от Забайкалья Андрей Гурулев сообщил об исчезновении 1,5 млн комплектов российской военной формы. Куда она пропала, он не знает. «Оно всё было, оно куда испарилось-то? Это никто нигде никак ничем не может объяснить», — отметил депутат. @bankrollo
496	https://t.me/bankrollo	Турция и Аргентина остаются лидерами по темпам инфляции среди всех стран. @bankrollo
497	https://t.me/bankrollo	"Яхту MySky, построенную по заказу «табачного короля» Игоря Кесаева, выставили на продажу за €29,5 млн. На яхте есть крытый спортзал с климат-контролем, а на палубу можно посадить вертолёт.

Миллиардер весной попал под санкции ЕС и Великобритании. @bankrollo"
498	https://t.me/bankrollo	Новая обложка The Eсonomist посвящена британскому премьеру Лиз Трасс. «Как не нужно управлять страной». @bankrollo
499	https://t.me/bankrollo	США разблокирует миллиарды долларов Ирана, которые они заморозили из-за санкций, узнал Reuters. В апреле иранские СМИ писали, что Иран заключил соглашение с рядом стран по разморозке активов на сумму около $7 млрд. Валютные активы должны были перевести посредством банковских операций на государственные счета. Санкции США против Ирана действуют с 1979 года. @bankrollo
500	https://t.me/bankrollo	Мишустин показывает, сколько раз кинули российского инвестора в 2022 году. @bankrollo
501	https://t.me/bankrollo	
502	https://t.me/bankrollo	
503	https://t.me/bankrollo	
504	https://t.me/bankrollo	
505	https://t.me/bankrollo	
506	https://t.me/bankrollo	
507	https://t.me/bankrollo	"Экономика России будущего: на что пойдёт бюджет, размер инфляции, ВВП, госдолг, расходы на нацбезопасность и оборону вырастут, а на ЖКХ и здравоохранение упадут. 

Данные от авторов федерального бюджета, инфографика от редакции «Банки, деньги, два офшора». @bankrollo"
508	https://t.me/bankrollo	
509	https://t.me/bankrollo	
510	https://t.me/bankrollo	"Газпром прекратил поставки газа в Италию из-за «отказа австрийского оператора подтверждать транспортные номинации». Причина связана с регулятивными изменениями, произошедшими в Австрии в конце сентября. 

Еще весной итальянский энергетический гигант Eni заявил, что готов платить за газ в рублях. Недавно глава Eni Клаудио Дескальци заявил, что Италия сможет прожить без российского газа, если зима будет теплой. @bankrollo"
511	https://t.me/bankrollo	Президент Сербии заявил, что «не знал, плакать ему или кричать» из-за диверсии на «Северных потоках». Вучич также сообщил, что референдумы в Донбассе усложнили позицию Белграда, Сербия подверглась новому давлению со стороны Евросоюза. @bankrollo
512	https://t.me/bankrollo	В России 1 октября истекает мораторий на банкротства и взыскания в отношении юридических лиц и ИП. Правительство решило его не продлевать. @bankrollo
513	https://t.me/bankrollo	Шестиэтажный особняк Аллы Пугачевой в деревне Грязь снова выставлен на продажу. Уехавшая из России певица хочет за него ровно миллиард рублей. @bankrollo
514	https://t.me/bankrollo	Газпром начал искать возможные решения для восстановления работоспособности «Северного потока», но оценить сроки пока что невозможно, заявил представитель компании. Он добавил, что в поврежденных газопроводах находилось около 800 млн кубометров газа — это потребление Дании за три месяца. @bankrollo
515	https://t.me/bankrollo	"Инфляция в еврозоне [достигла](https://www.cnbc.com/2022/09/30/euro-zone-inflation-soars-to-record-high-of-10percent-for-september.html) нового рекордного максимума в 10% по итогам сентября.

Основные виновники роста — цены на энергоносители (выросли на 40,8% с начала года), за ними следуют продукты питания, алкоголь и табачные изделия. @bankrollo"
516	https://t.me/bankrollo	В Иране протестующие против политики властей вместе с административными зданиями поджигают и банки. Вчера сгорел банк Ансар. @bankrollo
517	https://t.me/bankrollo	Тинькофф Банк запустил в тестовом режиме выпуск карт Union Pay. Пока карту могут оформить только сотрудники, но в скором времени она будет доступна для всех клиентов. @bankrollo
518	https://t.me/bankrollo	«Путин идет ва-банк». Новая обложка The Guardian Weekly. @bankrollo
519	https://t.me/bankrollo	Монголия начнёт выдавать ВНЖ всем гражданам России, которые захотят этого, сообщило иммиграционное агентство страны. Россияне могут находиться на территории Монголии без визы до 30 дней. Но этот срок теперь легко увеличивается до долгосрочного вида на жительство. [@banki_oil](https://t.me/+T3__QdihE48uQ-k_)
520	https://t.me/bankrollo	"Сбербанк принимает заявки на кредитные каникулы для мобилизованных с 30 сентября. Заявление могут подать: 

• мобилизованные граждане;
• военнослужащие, которые проходят срочную военную службу или службу по контракту;
• сотрудники нацгвардии, силовых ведомств, пограничники, задействованные в проведении спецоперации;
• добровольцы, заключившие контракт на военную службу;
• члены семей всех перечисленных выше категорий. @bankrollo"
